;Text_ID;Sentence_ID;Sentence_position;Token_ID;Token_position;Token;Token_clean;Relation;Head;Analysis_ID;Lemma;Lemma_simplex;Lemma_frequency;Language;Morphological_type;Part_of_speech;Stem;Tense;Mood;Diathesis;Person;Number;Gender;Case;Category;POS;Tags;Meaning;Meaning_category;Meaning_subcategory;Classical_Latin_equivalent;Classical_Latin_Form;TAM_analysis;Standard_aligned;Form_aligned;Sentence;Section;Reference;Name;Language_(text);Language_family;Language_variety;Script;Date_after;Date_before;Provenance;GeoID;Latitude;Longitude;Finite_verb;Analysable_token;Text_length;Trismegistos_ID;Date;Century;Text_ID_head;Sentence_ID_head;Sentence_position_head;Token_ID_head;Token_position_head;Token_head;Token_clean_head;Relation_head;Head_head;Analysis_ID_head;Lemma_head;Lemma_simplex_head;Lemma_frequency_head;Language_head;Morphological_type_head;Part_of_speech_head;Stem_head;Tense_head;Mood_head;Diathesis_head;Person_head;Number_head;Gender_head;Case_head;Category_head;POS_head;Tags_head;Meaning_head;Meaning_category_head;Meaning_subcategory_head;Classical_Latin_equivalent_head;Classical_Latin_Form_head;TAM_analysis_head;Standard_aligned_head;Form_aligned_head;Sentence_head;Section_head;Reference_head;Name_head;Language_(text)_head;Language_family_head;Language_variety_head;Script_head;Date_after_head;Date_before_head;Provenance_head;GeoID_head;Latitude_head;Longitude_head;Finite_verb_head;Analysable_token_head;Text_length_head;Trismegistos_ID_head;Date_head;Century_head;Order;Semantics
155197;995;1081;12;155197;4;tre;tre;ATR;155198;200852;11573a;11573;27;Umbrian;I-stem;adjective;-;-;-;-;-;plural;M;ACC;-;a-p---ma-;M-acc-pl;three;NUMBER;-;tres;tres;-;triif;tre--;11 pre veres: tesenakes: tre buf: fetu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1081;12;155198;5;buf:;buf;OBJ;155199;200853;10246a;10246;17;Umbrian;IRR;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;ox;ANIMAL;-;bos;boves;-;bowf;bu-f;11 pre veres: tesenakes: tre buf: fetu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;0;number
155205;995;1082;13;155205;6;fisiu:;fisiu;ATR;155203;200860;10451a;10451;66;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;ABL;-;a-s---mb-;M-abl-sg;Fisian;PROPER;TOPONYM;Fisius;Fisio;-;fisyood;fisiu--;11 marte: krapu/12vi fetu: ukripe: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1082;13;155203;4;ukri;ukri;ADV_CO;155204;200858;10976a;10976;73;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;ABL;-;n-s---mb-;M-abl-sg;citadel;BUILDING;-;arx;arce;-;okriid;ukri--;11 marte: krapu/12vi fetu: ukripe: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
155208;995;1082;13;155208;9;ikuvina:;ikuvina;ATR;155206;200863;10562a;10562;136;Umbrian;O-stem;adjective;-;-;-;-;-;singular;F;ABL;-;a-s---fb-;F-abl-sg;Iguvine;PROPER;TOPONYM;Iguvinus;Iguvina;-;iiguwiinaad;i-kuvi-na--;11 marte: krapu/12vi fetu: ukripe: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1082;13;155206;7;tuta;tuta;ADV_CO;155207;200861;11551a;11551;139;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;ABL;-;n-s---fb-;F-abl-sg;state;POLITICS;-;populus;populo;-;towtaad;tu-ta--;11 marte: krapu/12vi fetu: ukripe: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
155223;995;1087;18;155223;3;tesenakes:;tesenakes;ATR;155222;200878;11526a;11526;6;Umbrian;O-stem;adjective;-;-;-;-;-;plural;N;ABL;-;a-p---nb-;N-abl-pl;Tesenacan;PROPER;TOPONYM;Tesenacus;Tesenacis;-;tesenakoys;tesenake-s;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1087;18;155222;2;veres:;veres;ADV;155221;200877;11667a;11667;31;Umbrian;O-stem;noun;-;-;-;-;-;plural;N;ABL;-;n-p---nb-;N-abl-pl;city gate;BUILDING;-;porta;portis;-;weroys;vere-s;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
155224;995;1087;18;155224;4;tref:;tref;ATR;155225;200879;11573a;11573;27;Umbrian;I-stem;adjective;-;-;-;-;-;plural;M;ACC;-;a-p---ma-;M-acc-pl;third;NUMBER;-;tres;tres;-;triif;tre-f;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1087;18;155225;5;sif:;sif;OBJ;155227;200880;11385a;11385;3;Umbrian;I-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;pig;ANIMAL;-;sus;sues;-;siif;si-f;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;0;number
155226;995;1087;18;155226;6;feliuf:;feliuf;ATR;155225;200881;10430a;10430;2;Umbrian;YO-stem;adjective;-;-;-;-;-;plural;M;ACC;-;a-p---ma-;M-acc-pl;sucking;-;-;lactens;lactentes;-;feelyoof;fe-liu-f;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1087;18;155225;5;sif:;sif;OBJ;155227;200880;11385a;11385;3;Umbrian;I-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;pig;ANIMAL;-;sus;sues;-;siif;si-f;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;other
155229;995;1087;18;155229;9;saçi:;saci;ATR;155228;200884;11340a;11340;15;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;DAT;-;a-s---md-;M-dat-sg;Sancius;PROPER;THEONYM;Sancius;Sancio;-;sankyoy;sa-çi--;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1087;18;155228;8;fise;fise;OBJ;155227;200883;10447a;10447;2;Umbrian;O-stem OR U-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Fisus;PROPER;THEONYM;Fisus;Fiso;-;fisoy;fise-;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
155232;995;1087;18;155232;12;fisiu:;fisiu;ATR;155230;200887;10451a;10451;66;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;ABL;-;a-s---mb-;M-abl-sg;Fisian;PROPER;TOPONYM;Fisius;Fisio;-;fisyood;fisiu--;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1087;18;155230;10;ukri;ukri;ADV_CO;155231;200885;10976a;10976;73;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;ABL;-;n-s---mb-;M-abl-sg;citadel;BUILDING;-;arx;arce;-;okriid;ukri--;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
155235;995;1087;18;155235;15;ikuvina:;ikuvina;ATR;155233;200890;10562a;10562;136;Umbrian;O-stem;adjective;-;-;-;-;-;singular;F;ABL;-;a-s---fb-;F-abl-sg;Iguvine;PROPER;TOPONYM;Iguvinus;Iguvina;-;iiguwiinaad;i-kuvi-na--;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1087;18;155233;13;tuta;tuta;ADV_CO;155234;200888;11551a;11551;139;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;ABL;-;n-s---fb-;F-abl-sg;state;POLITICS;-;populus;populo;-;towtaad;tu-ta--;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
155250;995;1093;24;155250;3;fisiu:;fisiu;ATR;155248;200905;10451a;10451;66;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;ABL;-;a-s---mb-;M-abl-sg;Fisian;PROPER;TOPONYM;Fisius;Fisio;-;fisyood;fisiu--;17 ukriper: fisiu: fetu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1093;24;155248;1;ukri;ukri;ADV;155249;200903;10976a;10976;73;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;ABL;-;n-s---mb-;M-abl-sg;citadel;BUILDING;-;arx;arce;-;okriid;ukri--;17 ukriper: fisiu: fetu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
155273;995;1096;27;155273;3;vehiies:;vehiies;ATR;155272;200928;11640a;11640;2;Umbrian;IYO-stem;adjective;-;-;-;-;-;plural;N;ABL;-;a-p---nb-;N-abl-pl;Veian;PROPER;TOPONYM;Veianus;Veianis;-;wehiyoys;vehiie-s;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1096;27;155272;2;veres:;veres;ADV;155271;200927;11667a;11667;31;Umbrian;O-stem;noun;-;-;-;-;-;plural;N;ABL;-;n-p---nb-;N-abl-pl;city gate;BUILDING;-;porta;portis;-;weroys;vere-s;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
155274;995;1096;27;155274;4;tref:;tref;ATR;155275;200929;11573a;11573;27;Umbrian;I-stem;adjective;-;-;-;-;-;plural;M;ACC;-;a-p---ma-;M-acc-pl;third;NUMBER;-;tres;tres;-;triif;tre-f;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1096;27;155275;5;buf:;buf;OBJ;155277;200930;10246a;10246;17;Umbrian;IRR;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;ox;ANIMAL;-;bos;boves;-;bowf;bu-f;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;0;number
155276;995;1096;27;155276;6;kaleřuf:;kaleruf;ATR;155275;200931;10590a;10590;2;Umbrian;O-stem;adjective;-;-;-;-;-;plural;M;ACC;-;a-p---ma-;M-acc-pl;white;COLOUR;-;albus;albos;-;kalidoof;kaleřu-f;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1096;27;155275;5;buf:;buf;OBJ;155277;200930;10246a;10246;17;Umbrian;IRR;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;ox;ANIMAL;-;bos;boves;-;bowf;bu-f;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;other
155279;995;1096;27;155279;9;krapuvi:;krapuvi;ATR;155278;200934;10505a;10505;40;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;DAT;-;a-s---md-;M-dat-sg;Grabovius;PROPER;THEONYM;Grabovius;Grabovio;-;grabowyoy;krapuvi--;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1096;27;155278;8;vufiune;vufiune;OBJ;155277;200933;11716a;11716;2;Umbrian;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Vofonius;PROPER;PERSONAL;Vofonius;Vofonio;-;wofiooney;vufiu-ne-;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
155282;995;1096;27;155282;12;fisiu:;fisiu;ATR;155280;200937;10451a;10451;66;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;ABL;-;a-s---mb-;M-abl-sg;Fisian;PROPER;TOPONYM;Fisius;Fisio;-;fisyood;fisiu--;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1096;27;155280;10;ukri;ukri;ADV_CO;155281;200935;10976a;10976;73;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;ABL;-;n-s---mb-;M-abl-sg;citadel;BUILDING;-;arx;arce;-;okriid;ukri--;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
155285;995;1096;27;155285;15;ikuvina:;ikuvina;ATR;155283;200940;10562a;10562;136;Umbrian;O-stem;adjective;-;-;-;-;-;singular;F;ABL;-;a-s---fb-;F-abl-sg;Iguvine;PROPER;TOPONYM;Iguvinus;Iguvina;-;iiguwiinaad;i-kuvi-na--;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1096;27;155283;13;tuta;tuta;ADV_CO;155284;200938;11551a;11551;139;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;ABL;-;n-s---fb-;F-abl-sg;state;POLITICS;-;populus;populo;-;towtaad;tu-ta--;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
155304;995;1101;32;155304;3;vehiies:;vehiies;ATR;155303;200959;11640a;11640;2;Umbrian;IYO-stem;adjective;-;-;-;-;-;plural;N;ABL;-;a-p---nb-;N-abl-pl;Veian;PROPER;TOPONYM;Veianus;Veianis;-;wehiyoys;vehiie-s;24 pus veres: vehiies: tref: hapinaf: fetu: tefre: iuvie: / 25 ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1101;32;155303;2;veres:;veres;ADV;155302;200958;11667a;11667;31;Umbrian;O-stem;noun;-;-;-;-;-;plural;N;ABL;-;n-p---nb-;N-abl-pl;city gate;BUILDING;-;porta;porta;-;weroys;vere-s;24 pus veres: vehiies: tref: hapinaf: fetu: tefre: iuvie: / 25 ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
155305;995;1101;32;155305;4;tref:;tref;ATR;155306;200960;11573a;11573;27;Umbrian;I-stem;adjective;-;-;-;-;-;plural;F;ACC;-;a-p---fa-;F-acc-pl;third;NUMBER;-;tres;tres;-;triif;tre-f;24 pus veres: vehiies: tref: hapinaf: fetu: tefre: iuvie: / 25 ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1101;32;155306;5;hapinaf:;hapinaf;OBJ;155307;200961;10002a;10002;6;Umbrian;A-stem;noun;-;-;-;-;-;plural;F;ACC;-;n-p---fa-;F-acc-pl;lamb;ANIMAL;-;agnus;agnos;-;#NAAM?;hapi-na-f;24 pus veres: vehiies: tref: hapinaf: fetu: tefre: iuvie: / 25 ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;0;number
155309;995;1101;32;155309;8;iuvie:;iuvie;ATR;155308;200964;10328a;10328;31;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;DAT;-;a-s---md-;M-dat-sg;Jovius;PROPER;THEONYM;Iovius;Iovio;-;dyowyoy;i-uvie-;24 pus veres: vehiies: tref: hapinaf: fetu: tefre: iuvie: / 25 ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;995;1101;32;155308;7;tefre:;tefre;OBJ;155307;200963;11514a;11514;21;Umbrian;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Tefer;PROPER;THEONYM;Tefer;Tefro;-;tefroy;tefre-;24 pus veres: vehiies: tref: hapinaf: fetu: tefre: iuvie: / 25 ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350;-300;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-325;-3;1;proper name
