;Text_ID;Sentence_ID;Sentence_position;Token_ID;Token_position;Token;Token_clean;Relation;Head;Analysis_ID;Lemma;Lemma_simplex;Lemma_frequency;Language;Morphological_type;Part_of_speech;Stem;Tense;Mood;Diathesis;Person;Number;Gender;Case;Category;POS;Tags;Meaning;Meaning_category;Meaning_subcategory;Classical_Latin_equivalent;Classical_Latin_Form;TAM_analysis;Standard_aligned;Form_aligned;Sentence;Section;Reference;Name;Language_(text);Language_family;Language_variety;Script;Date_after;Date_before;Provenance;GeoID;Latitude;Longitude;Finite_verb;Analysable_token;Text_length;Trismegistos_ID;Date;Century;Heads;Siblings;Constituent;Verbal_head;Main_clause;Order;Check;Konneker
152269;1175;1968;1;152269;3;aplone;aplone;OBJ;152270;197924.0;10126a;10126;2.0;Umbrian;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Apollo;PROPER;THEONYM;Apollo;Apollini;-;appellooney;ap--l-o-ne-;c· cisiedio / aplone / ded(ed);;Supinum 1 (Imagines Italicae);;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Volscian;Latin;-225.0;-175.0;Supinum (Trasacco);14427.0;41.967482;13.534276;True;True;4;170247;-200.0;-2;[152270];[152269];1;do;1;0;[152269];0
152847;1182;1976;1;152847;3;appelluneí:;appellunei;OBJ;152850;198502.0;10126a;10126;6.0;Oscan;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Apollo;PROPER;THEONYM;Apollo;Apollini;-;appellooney;appellu-neí;[---] tríbuf: plífríks: appelluneí: brateís: datas: dunat(ted);;Teanum Sidicinium 2 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-250.0;-175.0;Teanum Sidicinum (Teano);14439.0;41.248206;14.072625;True;True;6;170373;-212.5;-2;[152850];[152847];1;dono;1;0;[152847];0
150609;1201;1995;1;150609;1;keri:;keri;OBJ;150611;196264.0;10652a;10652;7.0;Oscan;E-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Ceres;PROPER;THEONYM;Ceres;Cereri;-;kereseey;ker--i--;keri: arenṭ[ikai: man]afum pai: pu[i: pu]i heriam suvam leg[inum: suvam:][---]--- [pakim: kluvatiium: inim] / usurs: inim: malaks nistrus: pakiu(i): kluvatiui vala(i)ma{i}s p[uklui] ạṇṭ ka[d]um damiạ [suvam heriam suvam] / leginum: aflukad;;Capua 34 (Imagines Italicae);Curse of Vibia;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-199.0;-150.0;Capua (Santa Maria Capua Vetere);3311.0;41.085943;14.250057;True;True;161;170316;-174.5;-1;[150611];[150609];3;mando;1;0;[150609];0
150640;1201;1997;3;150640;2;t(i)fei:;tifei;OBJ;150642;196295.0;11508a;11508;5.0;Oscan;IRR;adjective;-;-;-;-;-;singular;F;DAT;-;a-s---fd-;F-dat-sg;you;-;-;tu;tibi;-;tefey;tifei;idik: t(i)fei: manafum: vibiiai prebai ampu[z] ulum da[da]d keri: ar[entikai: pakim: kluvatiium] / valaimas: puklum: inim: ulas: leginei: svai: neip: dadid lamatir: akrid eiseis dunte[d:] [---] / inim kaispaṭar: ịṇ[i]ṃ: krustatar: svai: neip:;;Capua 34 (Imagines Italicae);Curse of Vibia;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-199.0;-150.0;Capua (Santa Maria Capua Vetere);3311.0;41.085943;14.250057;True;True;161;170316;-174.5;-1;[150642];[150640];2;mando;1;0;[150640];0
150649;1201;1997;3;150649;9;keri:;keri;OBJ_CO;150656;196304.0;10652a;10652;7.0;Oscan;E-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Ceres;PROPER;THEONYM;Ceres;Cereri;-;kereseey;ker--i--;idik: t(i)fei: manafum: vibiiai prebai ampu[z] ulum da[da]d keri: ar[entikai: pakim: kluvatiium] / valaimas: puklum: inim: ulas: leginei: svai: neip: dadid lamatir: akrid eiseis dunte[d:] [---] / inim kaispaṭar: ịṇ[i]ṃ: krustatar: svai: neip:;;Capua 34 (Imagines Italicae);Curse of Vibia;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-199.0;-150.0;Capua (Santa Maria Capua Vetere);3311.0;41.085943;14.250057;True;True;161;170316;-174.5;-1;[150648];[150649, 150658];4;do;0;1;[150649, 150658];0
151853;1209;2015;1;151853;5;herclo;herclo;OBJ;151852;197508.0;10529a;10529;17.0;Oscan;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;herkloy;herclo-;t· uetio / duno - / didet / herclo / iouio -- / brat(eis) -- / data(s);;Incerulae 4 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Marrucinian;Latin;-199.0;-150.0;Incerulae (Navelli);14420.0;42.237654;13.727798;True;True;8;170165;-174.5;-1;[151852];[151853];2;do;1;1;[151853];0
151530;1227;2037;1;151530;1;[---]aṭiete·;atiete;OBJ;151533;197185.0;-;-;416.0;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;?atiaeta;-;-;-;-;-;?atiaytay;-atie-te-;[---] / [---]aṭiete· eṃ / p̣laga· dedre /;;Trebiae 1 (Imagines Italicae);;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Latin;-175.0;-125.0;Trebiae (Trevi);14399.0;42.876716;12.745157;True;True;4;170100;-150.0;-1;[151533];[151530];1;do;1;0;[151530];0
152155;1236;2049;1;152155;10;puclois;puclois;OBJ;152156;197810.0;11281a;11281;10.0;Oscan;O-stem;noun;-;-;-;-;-;plural;M;DAT;-;n-p---md-;M-dat-pl;son;RELATION;-;filius;filiis;-;putloys;puclois;st(atis)· ponties / /n/· ponti<e>s / u· alpis / tr(ebis)· apidis / iouiois / puclois s<e>sta<ti>ens;;Sulmo 2 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Paelignian;Latin;-199.0;-125.0;Sulmo (Sulmona);14425.0;42.046817;13.925673;True;True;11;170222;-162.0;-1;[152156];[152155];2;statuo;1;0;[152155];0
152159;1237;2050;1;152159;3;minerua;minerua;OBJ;320101;197814.0;10875a;10875;2.0;Oscan;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Minerva;PROPER;THEONYM;Minerva;Minervae;-;minerwaa;minerua-;<oui>a· pacia<·> minerua / brat(ei)s· datas· pid· sei· d(e)d{·}i( d) / bratom· pam· p(e)perci(d) / sef<e>i· i{·}nom· suois / cnatois;;Sulmo 3 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Paelignian;Latin;-175.0;-125.0;Sulmo (Sulmona);14425.0;42.046817;13.925673;True;True;15;170223;-150.0;-1;[320101];[152159];1;-;1;0;[152159];0
152163;1237;2050;1;152163;7;sei·;sei;OBJ;152164;197818.0;11354a;11354;7.0;Oscan;IRR;pronoun;-;-;-;-;-;singular;F;DAT;A;p-s---fd-;F-dat-sg;herself;-;-;se;sibi;(39a) Use of present stem subjunctive I to express a directive.;sefey;se-i-;<oui>a· pacia<·> minerua / brat(ei)s· datas· pid· sei· d(e)d{·}i( d) / bratom· pam· p(e)perci(d) / sef<e>i· i{·}nom· suois / cnatois;;Sulmo 3 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Paelignian;Latin;-175.0;-125.0;Sulmo (Sulmona);14425.0;42.046817;13.925673;True;True;15;170223;-150.0;-1;[152164];[152163];1;do;0;0;[152163];0
152168;1237;2050;1;152168;12;sef<e>i·;sefei;OBJ_CO;152169;197823.0;11354a;11354;7.0;Oscan;IRR;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;herself;-;-;se;sibi;-;sefey;sefei;<oui>a· pacia<·> minerua / brat(ei)s· datas· pid· sei· d(e)d{·}i( d) / bratom· pam· p(e)perci(d) / sef<e>i· i{·}nom· suois / cnatois;;Sulmo 3 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Paelignian;Latin;-175.0;-125.0;Sulmo (Sulmona);14425.0;42.046817;13.925673;True;True;15;170223;-150.0;-1;[152167];[152168, 152171];3;posco;0;1;[152168, 152171];0
153831;1248;2061;1;153831;1;mam(e)rt[eí])[--];mamertei;OBJ;153834;199486.0;10805a;10805;3.0;Oscan;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Mars;PROPER;THEONYM;Mars;Marti;-;mamertey;mamerteí;[---] / [--] mam(e)rt[eí])[--] / [b]ṛat(eís)· dat(as)· d[eded] /;;Aeclanum 2 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-175.0;-125.0;Passo di Mirabella;32980.0;41.0551867;15.0131963;True;True;4;170653;-150.0;-1;[153834];[153831];1;do;1;0;[153831];0
154370;1252;2065;1;154370;2;[-]-ínnianúí;innianui;OBJ;154371;200025.0;-;-;985.0;Oscan;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Trinius;PROPER;PERSONAL;Trinius;Trinio;-;?inniaanoy;-ínnia-núí;[---]· staíiiús / [---]-ínnianúí / [dedens b]rateís / [datas] /;;Teruentum 35 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-199.0;-125.0;Vastogirardi;32742.0;41.7744664;14.2534191;True;True;5;170842;-162.0;-1;[154371];[154370];1;do;1;0;[154370];0
153242;1255;2069;1;153242;6;vereiiaí·;vereiiai;OBJ;153245;198897.0;11662a;11662;9.0;Oscan;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;vereia;POLITICS;-;vereia;vereiae;-;werey-ay;vereiiaí;v(ibis)· aadirans· v(ibieís)· eítiuvam· paam / vereiiaí· púmpaiianaí· trístaa/mentud· deded· eísak· eítiuvad / v(ibis)· viínikiís· m(a)r(aheís)· kvaísstur· púmp/aiians· trííbúm· ekak· kúmben/nieís· tanginud· úpsannam - / deded· ísídum· prúfatted --;;Pompei 24 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-123.0;-123.0;Pompeii;2788.0;40.74941;14.485429;True;True;24;170450;-123.0;-1;[153245];[153242];2;do;0;0;[153242];1
152856;1290;2105;1;152856;2;pupl[unai];puplunai;OBJ;152857;198511.0;11275a;11275;4.0;Oscan;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Pupluna;PROPER;THEONYM;Pupluna;Puplunae;-;puplunay;puplunai;[---]t pupl[unai] / [---][dadíka]t(ted?);;Teanum Sidicinium 5 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-199.0;-100.0;Teanum Sidicinum (Teano);14439.0;41.248206;14.072625;True;True;3;170376;-149.5;-1;[152857];[152856];1;dedico;1;0;[152856];0
154325;1434;2263;1;154325;7;víkturraí·;vikturrai;OBJ;154327;199980.0;11699a;11699;1.0;Oscan;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Victoria;PROPER;PERSONAL;Victoria;Victoriae;-;wiktoor-yay;víktu-rr-aí;maras· staíis· banttieí[s][---] / lúvkis· dekitis· maraḥ[ieís][---] / víkturraí· dunúm· ded[ens][---];;Teruentum 20 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-199.0;-100.0;Bovanium Vetus (Pietrabbondante);32739.0;41.7468053;14.3823919;True;True;9;170827;-149.5;-1;[154327];[154325];1;do;1;0;[154325];0
153004;1471;2306;2;153004;7;herentateí·;herentatei;OBJ;153006;198659.0;10525a;10525;6.0;Oscan;C-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Venus;PROPER;THEONYM;Herentas;Herentati;-;herentaatey;herenta-teí;herentateís· súm / l(úvkis)· slabiis· l(úvkieís)· aukíl· meddíss· túvtíks· herentateí· herukinaí· prúffed;;Herculaneum 1 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-150.0;-90.0;Herculaneum (Ercolano);3365.0;40.805843;14.348058;True;True;11;170424;-120.0;-1;[153006];[153004];2;prodo;1;0;[153004];0
150059;1481;2320;4;150059;1;piei;piei;OBJ;150062;195714.0;11127a;11127;38.0;Oscan;IRR;pronoun;-;-;-;-;-;singular;M;DAT;-;p-s---md-;M-dat-sg;whoever;-;-;quis;cui;-;piey;piei;piei ex comono pertemest, izic eizeic zicel[ei] comono ni hipid.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90.0;-89.0;Italy;932.0;42.330556;12.603889;True;True;478;170991;-89.5;0;[150062];[150059];1;prohibeo;0;0;[150059];1
150146;1481;2323;7;150146;5;altrei;altrei;OBJ;150151;195801.0;10059a;10059;6.0;Oscan;O-stem;adjective;-;-;-;-;-;singular;M;DAT;-;a-s---md-;M-dat-sg;other;-;-;alter;alteri;-;aliterey;al-t-rei;suae pis pru meddixud altrei castrous auti eituas / zicolom dicust izic comono ni hipid ne pon op toutad petirupert urust sipus perum dolom / mallom in(im) trutum zico(lom) touto peremust.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90.0;-89.0;Italy;932.0;42.330556;12.603889;True;True;478;170991;-89.5;0;[150151];[150146];1;dico;0;0;[150146];1
152854;1497;2353;1;152854;2;puplunai;puplunai;OBJ;152853;198509.0;11275a;11275;4.0;Oscan;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Pupluna;PROPER;THEONYM;Pupluna;Puplunae;-;puplunay;puplunai;[---][duna]tted puplunai;;Teanum Sidicinium 4 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-80.0;-80.0;Teanum Sidicinum (Teano);14439.0;41.248206;14.072625;True;True;2;170375;-80.0;0;[152853];[152854];1;dono;1;1;[152854];0
150570;1512;2372;5;150570;3;uus·;uus;OBJ;150569;196225.0;11715a;11715;3.0;Oscan;IRR;pronoun;-;-;-;-;-;plural;M;DAT;-;p-p---md-;M-dat-pl;you;-;-;vos;vobis;-;woofos;uu-s--;eite· uus· pritrome pacris - puus· ecic / lexe· lifar· dida· uus· deri· hanustu· herentas;;Corfinium 6 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Paelignian;Latin;-125.0;-75.0;Corfinium (Corfinio);14424.0;42.123814;13.842185;True;True;44;170191;-100.0;-1;[150569];[150570];1;do;1;1;[150570];0
150914;1513;2373;1;150914;2;vestirikiíúí·;vestirikiiui;OBJ_CO;150932;196569.0;11680a;11680;3.0;Oscan;IYO-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Vestricius;PROPER;PERSONAL;Vestricius;Vestricio;-;west-riikyioy;vestiri-kiíúí;maiiụ́í· vestirikiíúí· mai(ieís)· sta(tieís)· / prupukid· sverruneí· kvaístụ/reí· abellanúí - · - íním· maiiúí / ḷúvkiíúí· mai(ieís)· pukalatúí / ṃedíkeí· deketasiúí· núvlạ/núí· íním· lígatúís· abellạṇ[úís] / íním· lígatúís· núvlanúís / pús· senateís· tanginúd / suveís· pútúrúspíd· lígaṭụ́[s] / fufans· ekss· kúmbened·;;Abella 1 (Imagines Italicae);Cippus Abellanus;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-125.0;-75.0;Abella (Avella);11847.0;40.961516;14.608472;True;True;197;170602;-100.0;-1;[150943];[150914, 150923, 150930, 150933];15;venio;1;0;[150914, 150923, 150930, 150933];1
154445;1558;2433;1;154445;1;lúvkiúí·;luvkiui;OBJ_CO;154448;200100.0;10783a;10783;86.0;Oscan;YO-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Lucius;PROPER;PERSONAL;Lucius;Lucio;-;lowkyoy;lúvkiúí;lúvkiúí· íním· gạ[aviúí· íním· gna]/ívúí. gaavieís· ne[ssimú· ekuf· ] / úpstúst· úviiú[·][---] / herilím· pím· pú[---]tens· pústí· puṇ[· ] / ekík· angítúst / avzsed /;;Aufidena 3 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-125.0;-75.0;Aufidena (Alfedena);14471.0;41.784299;14.108223;True;True;19;170866;-100.0;-1;[154453];[154445, 154447, 154449];3;infodio;1;0;[154445, 154447, 154449];0
154196;1730;2610;2;154196;2;de(í)vaí);deivai;OBJ;154195;199851.0;10290a;10290;11.0;Oscan;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;goddess;RELIGION;-;dea;deae;-;deyway;deívaí;ded(e)d): de(í)vaí) / braateís: - / datas:;;Saepinum 4 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-650.0;-1.0;San Pietro di Cantoni;32931.0;41.4331183;14.6152546;True;True;7;170799;-325.5;-3;[154195];[154196];1;do;1;1;[154196];0
141989;1808;2691;2;141989;2;artami;artami;OBJ;319242;1265161.0;14751a;14751;1.0;Messapic;I-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;-;PROPER;PERSONAL;-;-;-;-;-;mooklioos artamihi;;21 Bas (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-599.0;-450.0;Basta (Vaste);;40.047756;18.388132;True;True;6;143509;-524.5;-5;[319242];[141989];1;dedico;1;0;[141989];0
141895;2038;2959;2;141895;4;vastei;vastei;OBJ;141894;1264949.0;15208a;15208;6.0;Messapic;U-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;city;BUILDING;-;urbs;urbi;-;-;-;θotoria marta pido vastei basta veinan aran / in daranθoa vasti staboos s̆onedonas das̆tassi vaanetos / inθi trigonos̆oa staboos s̆onetθihi dazimaihi beileihi / inθires̆s̆oris̆oakazareihis̆oṇetθihiọtθ̣eihiθi | dazohonnihi / inθi vastima das̆tas kraθeheihi / inθi ardannoa pos̆s̆onnihi aimarnaihi;;1 Bas (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-299.0;-200.0;Basta (Vaste);;40.047756;18.388132;True;True;42;143489;-249.5;-2;[141894];[141895];2;do;1;1;[141895];0
142131;2062;2995;1;142131;3;aprodita;aprodita;OBJ;142132;1265695.0;14743a;14743;13.0;Messapic;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Aphrodite;PROPER;THEONYM;Aphrodite;Aphroditae;-;-;-;das̆ta morθana aprodita hipades;;11 Cae (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-299.0;-200.0;Caelia (Ceglie Messapica);;40.646287;17.514427;True;True;4;143531;-249.5;-2;[142132];[142131];1;dedico;1;0;[142131];0
142185;2071;3006;1;142185;3;lahon[;lahon;OBJ;142186;1265503.0;14985a;14985;1.0;Messapic;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;-;PROPER;PERSONAL;-;-;-;-;-;]......[---]a8ida[---] plator[---] lahon[---]hadive[;;23 Cae (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-299.0;-200.0;Caelia (Ceglie Messapica);;40.646287;17.514427;True;True;4;143543;-249.5;-2;[142186];[142185];1;pono;1;0;[142185];0
142362;2103;3049;1;142362;1;ana;ana;OBJ;142363;1265011.0;14728a;14728;5.0;Messapic;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;lady;HUMAN;-;domina;dominae;-;-;-;anah[---]hipad[es][;;17 Gn (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-299.0;-200.0;Egnatia (Egnazia);;40.887799;17.391103;True;True;3;143606;-249.5;-2;[142363];[142362];1;dedico;1;0;[142362];0
142949;2211;3172;1;142949;4;θoi;thoi;OBJ;142953;1265587.0;15163a;15163;1.0;Messapic;O-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;-;PROPER;PERSONAL;-;-;-;-;-;artos atotios tai θoi tai gunakēai pensklen aupave;;12 Ruv (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-299.0;-200.0;Rubi (Ruvo di Puglia);;41.116667;16.483333;True;True;8;143805;-249.5;-2;[142953];[142949];4;facio;1;0;[142949];0
143038;2241;3204;1;143038;8;ap[r]odita;aprodita;OBJ;143040;1265699.0;14743a;14743;13.0;Messapic;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Aphrodite;PROPER;THEONYM;Aphrodite;Aphroditae;-;-;-;hipaka bla[t]θana blat[θi] dazihoni bil[ia] anθetaθi ap[r]odita apate[..] li;;19 Ur (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-299.0;-200.0;Uria (Oria);;40.5;17.633333;True;True;10;143846;-249.5;-2;[143040];[143038];1;pono;1;0;[143038];0
143082;2247;3211;1;143082;3;aprodita[;aprodita;OBJ;143081;1265700.0;14743a;14743;13.0;Messapic;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Aphrodite;PROPER;THEONYM;Aphrodite;Aphroditae;-;-;-;]ti stahan aprodita[---]a [d]azimaihi melan[---]los in karmatθoa de[..]antoθi;;32 Ur (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-299.0;-200.0;Uria (Oria);;40.5;17.633333;True;True;11;143859;-249.5;-2;[143081];[143082];1;dedico;1;1;[143082];0
143221;2270;3240;1;143221;1;deiva;deiva;OBJ;143225;1264777.0;14866a;14866;6.0;Messapic;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;goddess;RELIGION;-;dea;deae;-;-;-;deiva | dama | tirapre | veziv | ena / preve zivena;;5 Vi (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-299.0;-200.0;Hyria in monte Gargano (Vieste);;41.883333;16.166667;True;True;4;143907;-249.5;-2;[143225];[143221];2;dedico;1;0;[143221];0
142192;2279;3249;1;142192;6;aprod(i)ta;aprodita;OBJ;142191;1265701.0;14743a;14743;13.0;Messapic;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Aphrodite;PROPER;THEONYM;Aphrodite;Aphroditae;-;-;-;plastas moldatθehiai bilia etθeta hipades aprod(i)ta;;24 Cae (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-250.0;-100.0;Caelia (Ceglie Messapica);;40.646287;17.514427;True;True;6;143544;-175.0;-1;[142191];[142192];1;dedico;1;1;[142192];0
319267;2303;3274;1;319267;3;zei;zei;OBJ;143213;1265753.0;15231a;15231;10.0;Messapic;IRR;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Zeus;PROPER;THEONYM;Iuppiter;Iovi;-;-;-;blasitagolzei;;2 Vi (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-250.0;-100.0;Hyria in monte Gargano (Vieste);;41.883333;16.166667;True;True;3;143904;-175.0;-1;[143213];[319267];1;-;1;1;[319267];0
142681;2330;3304;1;142681;4;θaotori;thaotori;OBJ;142682;1265682.0;15172a;15172;52.0;Messapic;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Tawtor;PROPER;THEONYM;Tautor;Tautori;-;-;-;dazoma dazinnaha akreθθihi θaotori ipigrave aton θaotor akreθθes θaotori;;3 Ro (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-599.0;-1.0;Roca Vecchia;;40.2875;18.426389;True;True;15;143962;-300.0;-3;[142682];[142681];1;inscribo;1;0;[142681];0
142687;2330;3306;3;142687;1;taosi;taosi;OBJ;142692;1264919.0;15170a;15170;1.0;Messapic;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;-;-;-;-;-;-;-;-;taosi iasseti anda hezzan daos apistaθi;;3 Ro (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-599.0;-1.0;Roca Vecchia;;40.2875;18.426389;True;True;15;143962;-300.0;-3;[142692];[142687];1;dedico;1;0;[142687];0
142697;2331;3308;2;142697;3;θautouri;thautouri;OBJ;142700;1265673.0;15172a;15172;52.0;Messapic;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Tawtor;PROPER;THEONYM;Tautor;Tautori;-;-;-;[k]lauhi zis de[.?]kias artahias θautouri andirahho daus apistaθi vinaihi;;4 Ro (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-599.0;-1.0;Roca Vecchia;;40.2875;18.426389;True;True;9;143963;-300.0;-3;[142700];[142697];2;dedico;1;0;[142697];0
142705;2332;3310;2;142705;1;andiraho;andiraho;OBJ;142708;1264898.0;14732a;14732;9.0;Messapic;YYO-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Andiraeus;PROPER;PERSONAL;-;-;-;-;-;klauhi venas θautour andiraho kokkehias daus apistaθi vunaihi topido asētoi niligaves;;5 Ro (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-599.0;-1.0;Roca Vecchia;;40.2875;18.426389;True;True;11;143964;-300.0;-3;[142708];[142705];1;dedico;1;0;[142705];0
142715;2333;3312;1;142715;3;θeotori;theotori;OBJ;142719;1265687.0;15172a;15172;52.0;Messapic;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Tawtor;PROPER;THEONYM;Tautor;Tautori;-;-;-;rania vallana θeotori andiraho nai klatan intaθi vateihasθi niligaves;;6 Ro (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-599.0;-1.0;Roca Vecchia;;40.2875;18.426389;True;True;10;143965;-300.0;-3;[142719];[142715];2;-;1;0;[142715];0
142722;2334;3313;1;142722;1;θeotori;theotori;OBJ;142727;1265688.0;15172a;15172;52.0;Messapic;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Tawtor;PROPER;THEONYM;Tautor;Tautori;-;-;-;θeotori andiraho damai sketθes naias stihati dazoma[---]zes anda dazzes staboa;;7 Ro (Monumenta linguae Messapicae);;Messapic;Indo-European::Balkan;Messapic;Messapic;-599.0;-1.0;Roca Vecchia;;40.2875;18.426389;True;True;11;143966;-300.0;-3;[142727];[142722];3;-;1;0;[142722];0
