;Text_ID;Sentence_ID;Sentence_position;Token_ID;Token_position;Token;Token_clean;Relation;Head;Analysis_ID;Lemma;Lemma_simplex;Lemma_frequency;Language;Morphological_type;Part_of_speech;Stem;Tense;Mood;Diathesis;Person;Number;Gender;Case;Category;POS;Tags;Meaning;Meaning_category;Meaning_subcategory;Classical_Latin_equivalent;Classical_Latin_Form;TAM_analysis;Standard_aligned;Form_aligned;Sentence;Section;Reference;Name;Language_(text);Language_family;Language_variety;Script;Date_after;Date_before;Provenance;GeoID;Latitude;Longitude;Finite_verb;Analysable_token;Text_length;Trismegistos_ID;Date;Century;Heads;Siblings;Constituent;Verbal_head;Main_clause;Order;Check;Konneker
225264;633;686;3;225264;2;eum;eum;OBJ;225263;1468595.0;12758a;12758;1033.0;Latin;IRR;pronoun;-;-;-;-;-;singular;M;ACC;-;p-s---ma-;M-acc-sg;he she it;-;-;is;eum;-;eum;eum;co[optamus eum patronum] / M(arco) Claudio M(arci) f(ilio) [--- co(n)s(ulibus)];;CIL X 6231;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Fundi (Fondi);;41.352555;13.4414553;True;True;30;538694;-163.0;-1;[225263];[225264];1;coopto;1;1;[225264];0
226446;639;695;3;226446;1;[vit]am;vitam;OBJ;226447;1465207.0;14251a;14251;7.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;life;-;-;vita;vitam;-;uitam;uitam;[vit]am con[de]cora;;CIL XI 1129;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Forum Novum (Fornovo Taro);;44.6673963;10.0326025;True;True;55;518088;-163.0;-1;[226447];[226446];1;condecoro;1;0;[226446];0
226448;639;696;4;226448;1;mo[rt]em;mortem;OBJ;226452;1466000.0;13083a;13083;4.0;Latin;C-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;death;-;-;mors;mortem;-;mortem;mortem;mo[rt]em procul aps te hab[ebis] /;;CIL XI 1129;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Forum Novum (Fornovo Taro);;44.6673963;10.0326025;True;True;55;518088;-163.0;-1;[226452];[226448];1;habeo;1;0;[226448];0
226473;639;699;7;226473;7;lucrum;lucrum;OBJ;226474;1465407.0;12911a;12911;1.0;Latin;O-stem;noun;-;-;-;-;-;singular;N;ACC;-;n-s---na-;N-acc-sg;gain;-;-;lucrum;lucrum;-;lucrum;lucrum;[---] melius [---] / [--- t]aediis ho[---] / [--- stultus qui] tum[i]de lucrum quaesivit su[rdum] / [---]ri;;CIL XI 1129;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Forum Novum (Fornovo Taro);;44.6673963;10.0326025;True;True;55;518088;-163.0;-1;[226474];[226473];2;quaero;0;0;[226473];0
226478;639;700;8;226478;2;turbam;turbam;OBJ;226477;1464667.0;14057a;14057;1.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;turmoil;-;-;turba;turbam;-;turbam;turbam;[p]rotendit turbam [m]agnam / [---;;CIL XI 1129;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Forum Novum (Fornovo Taro);;44.6673963;10.0326025;True;True;55;518088;-163.0;-1;[226477];[226478];2;protendo;1;1;[226478];0
226481;639;701;9;226481;3;eam;eam;OBJ;226480;1468707.0;12758a;12758;1033.0;Latin;IRR;pronoun;-;-;-;-;-;singular;F;ACC;-;p-s---fa-;F-acc-sg;he she it;-;-;is;eam;-;eam;eam;fu]giesque eam semp[er ---] / [---;;CIL XI 1129;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Forum Novum (Fornovo Taro);;44.6673963;10.0326025;True;True;55;518088;-163.0;-1;[226480];[226481];1;fugio;1;1;[226481];0
228492;672;734;1;228492;4;a(nnos);annos;OBJ;228491;1426105.0;11869a;11869;77.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;year;TIME;-;annus;annos;-;annos;annos;P(ublius) Pompeius / v(ixit) a(nnos) XV[---];;CIL XI 3471;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-199.0;-1.0;Corneto;;42.2465567;11.7298996;True;True;5;506062;-100.0;-1;[228491];[228492];2;vivo;1;1;[228492];0
162969;706;768;1;162969;5;[m]e;me;OBJ;162970;1433524.0;12444a;12444;31.0;Latin;IRR;pronoun;-;-;-;-;-;singular;-;ACC;-;p-s----a-;acc-sg;I;-;-;ego;me;-;me;me;Tr(ebios) Pomponio(s) C(ai) [f(ilius?)] / [m]e fecet Roma[e];;EDCS 72800017;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-330.0;-271.0;San Vittore del Lazio;;41.466667;13.933333;True;True;7;0;-300.5;-3;[162970];[162969];1;facio;1;0;[162969];0
165520;718;780;1;165520;2;piscim;piscim;OBJ;165519;1434467.0;13382a;13382;1.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;-;-;-;piscis;piscem;-;piscem;piscim;Confice piscim;;EDCS 19800160;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-260.0;-241.0;Palestrina / Praeneste;;41.828064;12.8097669;True;True;2;522432;-250.5;-2;[165519];[165520];1;conficio;1;1;[165520];0
165424;719;781;1;165424;2;loucom;loucom;OBJ;165426;1434407.0;12912a;12912;10.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;sacred grove;RELIGION;-;lucus;lucum;-;lu-cum;loucom;[H]once loucom / nequis violato /;;CIL XI 4766;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-250.0;-175.0;Trebiae (Trevi) [found & written];;42.876716;12.745157;True;True;63;496141;-212.5;-2;[165426];[165424];2;violo;1;0;[165424];0
165461;719;785;5;165461;8;piaclum;piaclum;OBJ;165462;1434444.0;13368a;13368;3.0;Latin;O-stem;noun;-;-;-;-;-;singular;N;ACC;-;n-s---na-;N-acc-sg;sin-offering;RELIGION;-;piaculum;piaculum;-;piaculum;piac-lum;sequis / advorsum ead / violasit Iovei / bovid piaclum / dato seiquis scies / violasit dolo / malo et Io[vei] / bovid piacl[um dato] /;;CIL XI 4766;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-250.0;-175.0;Trebiae (Trevi) [found & written];;42.876716;12.745157;True;True;63;496141;-212.5;-2;[165462];[165461];1;do;1;0;[165461];0
165471;719;786;6;165471;10;piacl[um;piaclum;OBJ;165472;1434454.0;13368a;13368;3.0;Latin;O-stem;noun;-;-;-;-;-;singular;N;ACC;-;n-s---na-;N-acc-sg;sin-offering;RELIGION;-;piaculum;piaculum;-;piaculum;piac-lum;seiquis scies / violasit dolo / malo et Io[vei] / bovid piacl[um dato] / et a(sses) CCC mo[ltai sunto] /;;CIL XI 4766;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-250.0;-175.0;Trebiae (Trevi) [found & written];;42.876716;12.745157;True;True;63;496141;-212.5;-2;[165472];[165471];1;do;1;0;[165471];0
165529;725;793;1;165529;1;asom;asom;OBJ;165530;1434476.0;11961a;11961;1.0;Latin;O-stem;adjective;-;-;-;-;-;singular;N;ACC;-;a-s---na-;N-acc-sg;roasted;-;-;assus;assum;-;assum;as-om;Asom fero;;EDCS 19800166;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-260.0;-241.0;Palestrina / Praeneste;;41.828064;12.8097669;True;True;2;522438;-250.5;-2;[165530];[165529];1;fero;1;0;[165529];0
195648;736;805;1;195648;11;parti;parti;OBJ;195650;1444678.0;13297a;13297;22.0;Latin;C-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;part;-;-;pars;partem;-;partem;parti-;M(arcus) Mindios L(uci) fi(lius) / P(ublius) Condetios Va() fi(lius) / aidiles vicesma parti / Apolones dederi;;EDCS 17200104;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-300.0;-201.0;Roma;;41.9097374;11.9768934;True;True;13;569510;-250.5;-2;[195650];[195648];3;do;1;0;[195648];0
240719;787;856;1;240719;4;me;me;OBJ;240718;1457873.0;12444a;12444;31.0;Latin;IRR;pronoun;-;-;-;-;-;singular;-;ACC;-;p-s----a-;acc-sg;I;-;-;ego;me;-;me;me;Fur n(e) at/tiga(s) me;;EDCS 59900168;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-250.0;-50.0;Provenance unknown [found & written];;;;True;True;4;672108;-150.0;-1;[240718];[240719];1;attigo;1;1;[240719];0
245082;818;887;1;245082;20;opus;opus;OBJ;245083;1459943.0;13242a;13242;6.0;Latin;C-stem;noun;-;-;-;-;-;singular;N;ACC;-;n-s---na-;N-acc-sg;work;-;-;opus;opus;-;opus;opus;T(itus) Avius H(erenni) f(ilius) A(ulus) Allianus H(erenni) f(ilius) / L(ucius) Numisius H(erenni) f(ilius) magistri / de v{e}ici sententia pequnia / fa{a}ni hoc opus coiravere;;EDCS 07400254;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-200.0;-101.0;Cicolano / Aequiculi / Ager Aequicolanus;;42.233333;13.016667;True;True;21;282599;-150.5;-1;[245083];[245082];2;curo;1;0;[245082];0
253665;843;912;1;253665;7;locum;locum;OBJ;253666;1461677.0;12891a;12891;164.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;place;-;-;locus;locum;-;locum;locum;Q(uintus) Ventiliu[s] / Q(uinti) f(ilius) Arn(ensi) Sura locum / dedit libertis et libertab(us) / su{e}is h{e}isce /;;EDCS 75600050;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-200.0;-101.0;Otricoli / Ocriculum;;42.4205532;12.4781484;True;True;67;0;-150.5;-1;[253666];[253665];2;do;1;0;[253665];0
151621;867;936;1;151621;2;míom;miom;OBJ;151622;197276.0;10838a;10838;3.0;Umbrian;IRR;pronoun;-;-;-;-;-;singular;M;ACC;-;p-s---ma-;M-acc-sg;I;-;-;ego;me;-;meeom;mí-om;setums⁝ míom face;;Caere 1 (Imagines Italicae);;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian;-575.0;-525.0;Caere (Cerveteri);14350.0;42.006132;12.100184;True;True;3;170124;-550.0;-5;[151622];[151621];1;facio;1;0;[151621];0
151858;868;937;1;151858;2;koram;koram;OBJ;151859;197513.0;10713a;10713;3.0;Old Sabellic;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;stone;BUILDING;-;lapis;lapidem;-;koraam;kora-m;makuprí koram opsút aninis raki nevíị pomp[úne]í;;Aufinum 1 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;South Picene;South Picene;-575.0;-525.0;Aufinum (Ofena);14421.0;42.326941;13.75975;True;True;7;170166;-550.0;-5;[151859];[151858];1;facio;1;0;[151858];0
151792;870;939;1;151792;5;tokam⁝;tokam;OBJ;151790;197447.0;11545a;11545;1.0;Old Sabellic;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;covering;-;-;toga;togam;-;togaam;toka-m;postin⁝ viam⁝ videtas⁝ t<i>t<e>s⁝ tokam⁝ alies⁝ esmen⁝ vepses⁝ vepeten⁝;;Interamnia Praetuttiorum 4 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;South Picene;South Picene;-525.0;-500.0;Interamnia Praetuttiorum (Teramo);14410.0;42.661254;13.698507;True;True;9;170151;-512.5;-5;[151790];[151792];2;video;1;1;[151792];0
151714;887;958;1;151714;2;t<i>tú/m⁝;titum;OBJ;151718;197369.0;11543a;11543;4.0;Old Sabellic;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;Titus;PROPER;PERSONAL;Titus;Titum;-;titom;titúm;raieimúm⁝ t<i>tú/m⁝ anaiúm⁝ aù/daqum⁝ esm/ị́n⁝ údiíns⁝ uv/[e]pẹṭị́[n][---];;Asculum Picenum 1 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;South Picene;South Picene;-525.0;-475.0;Asculum Picenum (Ascoli Piceno);14408.0;42.8536043;13.5749442;True;True;7;170145;-500.0;-5;[151718];[151714];4;pono;1;0;[151714];0
151733;888;960;2;151733;7;meitimúm;meitimum;OBJ;151730;197388.0;10867a;10867;3.0;Old Sabellic;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;memorial;-;-;monumentum;monumentum;-;meytimom;meitimúm;matereíh⁝ patereíh⁝ qolofítúr⁝ qupíríh⁝ arítih⁝ ímih⁝ puíh / púpúnum⁝ estufk⁝ apaiús⁝ / adstaíúh⁝ súaís⁝ manus⁝ / meitimúm;;Asculum Picenum 2 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;South Picene;South Picene;-525.0;-475.0;Asculum Picenum (Ascoli Piceno);14408.0;42.8536043;13.5749442;True;True;14;170146;-500.0;-5;[151730];[151733];1;adsto;1;1;[151733];0
154495;898;971;1;154495;3;pimoftorim⁝;pimoftorim;OBJ;154497;200150.0;11136a;11136;1.0;Old Sabellic;I-stem;adjective;-;-;-;-;-;singular;F;ACC;-;a-s---fa-;F-acc-sg;-;-;-;-;-;-;pimoftorim;pimoftorim;deiktam⁝ h[--]lpas⁝ pimoftorim⁝ esmen adstaeoms⁝ upeke[---] [⁝] [---]orom⁝ iorkes⁝ iepeten⁝ esmen⁝ ekú sim⁝ raeliom⁝ rufra sim⁝ poi oúefa⁝ ioki pedu⁝ pdufem⁝ ok[r]ikam⁝ enet⁝ bie⁝ / múreis⁝ maroúm⁝ [--]elíúm⁝ uelaimes⁝ staties⁝ qora⁝ kduíú;;Anxanum 1 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;South Picene;South Picene;-525.0;-475.0;Anxanum (Lanciano);14477.0;42.233175;14.391377;True;True;30;170882;-500.0;-5;[154497];[154495];3;adsto;1;0;[154495];0
151746;916;989;1;151746;1;ϲidom⁝;sidom;OBJ;151749;197401.0;11386a;11386;1.0;Old Sabellic;O-stem;unclear;-;-;-;-;-;singular;M/N;ACC;-;--s---ma-;M-acc-sg;-;-;-;-;-;-;sidom;ϲidom;ϲidom⁝ safinús⁝ estuf⁝ eϲelsít⁝ tíom⁝ po/vaisis⁝ pid aitúpas⁝ fitiasom⁝ múfqlúm⁝ meí/t{t}istrúí⁝ nemúneí⁝ praistaít⁝ panivú⁝ meitims⁝ saf/inas⁝ tútas⁝ trebegies⁝ titúí⁝ pra[i]staklasa⁝ posmúi;;Interamnia Praetuttiorum 1 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;South Picene;South Picene;-499.0;-400.0;Interamnia Praetuttiorum (Teramo);14410.0;42.661254;13.698507;True;True;21;170148;-449.5;-4;[151749];[151746];1;statuo;1;0;[151746];0
151752;916;989;1;151752;7;pid;pid;OBJ;151753;197407.0;11127a;11127;4.0;Old Sabellic;IRR;pronoun;-;-;-;-;-;singular;N;ACC;-;p-s---na-;N-acc-sg;anyone;-;-;quis;quid;-;pid;pid;ϲidom⁝ safinús⁝ estuf⁝ eϲelsít⁝ tíom⁝ po/vaisis⁝ pid aitúpas⁝ fitiasom⁝ múfqlúm⁝ meí/t{t}istrúí⁝ nemúneí⁝ praistaít⁝ panivú⁝ meitims⁝ saf/inas⁝ tútas⁝ trebegies⁝ titúí⁝ pra[i]staklasa⁝ posmúi;;Interamnia Praetuttiorum 1 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;South Picene;South Picene;-499.0;-400.0;Interamnia Praetuttiorum (Teramo);14410.0;42.661254;13.698507;True;True;21;170148;-449.5;-4;[151753];[151752];1;-;0;0;[151752];0
151784;918;991;1;151784;13;qoras⁝;qoras;OBJ;151783;197439.0;10713a;10713;3.0;Old Sabellic;A-stem;noun;-;-;-;-;-;plural;F;ACC;-;n-p---fa-;F-acc-pl;stone;BUILDING;-;lapis;lapides;-;koraafs;qora-s-;[---]rtúr⁝ brímeqlúí⁝ alí/ntiom⁝ okreí⁝ safina[s][---] / [---]enips⁝ toúta⁝ tefeí⁝ p/osmúi⁝ praistaínt⁝ a[---] / [---][o]psúq⁝ qoras⁝ qdufeniúí / brímeidinais⁝ epe[---];;Interamnia Praetuttiorum 3 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;South Picene;South Picene;-499.0;-400.0;Interamnia Praetuttiorum (Teramo);14410.0;42.661254;13.698507;True;True;16;170150;-449.5;-4;[151783];[151784];1;facio;1;1;[151784];0
152649;921;994;1;152649;4;estam;estam;OBJ;152650;198304.0;10373a;10373;2.0;Old Sabellic;O-stem;pronoun;-;-;-;-;-;singular;F;ACC;-;p-s---fa-;F-acc-sg;this;-;-;iste;istanc;-;epstaam;es-ta-m;vinuχs veneliis peracis estam tetet venilei viniciiu[---];;Capua 35 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;Old Samnite;Etruscan;-450.0;-400.0;Capua (Santa Maria Capua Vetere);3311.0;41.085943;14.250057;True;True;7;170317;-425.0;-4;[152650];[152649];1;do;1;0;[152649];-1
151561;925;998;1;151561;3;dunum;dunum;OBJ;151562;197216.0;10315a;10315;4.0;Umbrian;O-stem;noun;-;-;-;-;-;singular;N;ACC;-;n-s---na-;N-acc-sg;gift;-;-;donum;donum;-;doonom;du-num;ahal trutitis dunum dede;;Tuder 2 (Imagines Italicae);;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian;-425.0;-375.0;Tuder (Todi);14363.0;42.780253;12.408494;True;True;4;170110;-400.0;-4;[151562];[151561];1;do;1;0;[151561];0
152432;962;1035;1;152432;1;diuvilam·;diuvilam;OBJ;152440;198087.0;10327a;10327;13.0;Oscan;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;Iuvila;RELIGION;-;Iuvila;Iuvilam;-;dyowyelaa;diuvilam-;diuvilam· tirentium / magiium· sulum· muinikam / fisiais· eiduis· luisarifs / sakr(u)vist· iiuk· destrst;;Capua 15 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-325.0;-300.0;Capua (Santa Maria Capua Vetere);3311.0;41.085943;14.250057;True;True;13;170297;-312.5;-3;[152440];[152432];3;sacer;1;0;[152432];-1
152445;963;1037;1;152445;2;diuvil(am);diuvilam;OBJ;152448;198100.0;10327a;10327;13.0;Oscan;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;Iuvila;RELIGION;-;Iuvila;Iuvilam;-;dyowyelaam;diuvi-la-m;ek(ak)· diuvil(am) / upfaleis· / saidiieis· - / sakruvi(s)t -- / pustrei· -- / [diuklei] / ạ[---] / a[---] / f[---] / -[---];;Capua 16 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-325.0;-300.0;Capua (Santa Maria Capua Vetere);3311.0;41.085943;14.250057;True;True;11;170298;-312.5;-3;[152448];[152445];3;sacer;1;0;[152445];-1
155131;995;1070;1;155131;2;persklum:;persklum;OBJ;155134;200786.0;11091a;11091;18.0;Umbrian;O-stem;noun;-;-;-;-;-;singular;N;ACC;-;n-s---na-;N-acc-sg;prayer/ceremony;RELIGION;-;prex;precem;-;perkskelom;per-sk-lum;1 este: persklum: aves: anzeriates: enetu: / 2 pernaies: pusnaes;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155134];[155131];2;ineo;1;0;[155131];0
155144;995;1071;2;155144;7;buf:;buf;OBJ;155145;200799.0;10246a;10246;17.0;Umbrian;IRR;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;ox;ANIMAL;-;bos;boves;-;bowf;bu-f;2 pre veres: treplanes: / 3 iuve: krapuvi: tre buf: fetu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155145];[155144];2;facio;1;0;[155144];0
155146;995;1072;3;155146;1;arvia;arvia;OBJ;155147;200801.0;10147a;10147;32.0;Umbrian;YO-stem OR I-stem;noun;-;-;-;-;-;plural;N;ACC;-;n-p---na-;N-acc-pl;guts;BODY;-;exta;exta;-;arwiaa;arvia-;3 arvia ustentu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155147];[155146];1;ostendo;1;0;[155146];0
155148;995;1073;4;155148;1;vatuva;vatuva;OBJ;155150;200803.0;10756a;10756;13.0;Umbrian;U-stem;noun;-;-;-;-;-;plural;N;ACC;-;n-p---na-;N-acc-pl;rib;BODY;-;costa;costas;-;latu-aa;vatuva-;4 vatuva ferine: feitu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155150];[155148];1;facio;1;0;[155148];0
155162;995;1075;6;155162;1;sevum:;sevum;OBJ;155164;200817.0;11383a;11383;3.0;Umbrian;O-stem;adjective;-;-;-;-;-;singular;N;ACC;-;a-s---na-;N-acc-sg;each;-;-;quisque;quemque;-;seewom;se-vum;5 sevum: / 6 kutef: pesnimu ařepes arves:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155164];[155162];1;precor;1;0;[155162];0
155172;995;1076;7;155172;5;sif:;sif;OBJ;155174;200827.0;11385a;11385;3.0;Umbrian;I-stem;noun;-;-;-;-;-;plural;F;ACC;-;n-p---fa-;F-acc-pl;pig;ANIMAL;-;sus;sues;-;siif;si-f;7 pus veres: treplanes: tref sif: kumiaf: feitu: / 8 trebe: iuvie: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155174];[155172];3;facio;1;0;[155172];0
155183;995;1077;8;155183;1;supa;supa;OBJ;155184;200838.0;11413a;11413;11.0;Umbrian;O-stem or A-stem;adjective;-;-;-;-;-;plural;F;ACC;-;a-p---fa-;F-acc-pl;under-parts;BODY;-;supinus;supinas;-;sopaaf;sopa--;9 supa sumtu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155184];[155183];1;sumo;1;0;[155183];0
155185;995;1078;9;155185;1;arvia;arvia;OBJ;155186;200840.0;10147a;10147;32.0;Umbrian;YO-stem OR I-stem;noun;-;-;-;-;-;plural;N;ACC;-;n-p---na-;N-acc-pl;guts;BODY;-;exta;exta;-;arwiaa;arvia-;9 arvia ustentu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155186];[155185];1;ostendo;1;0;[155185];0
155198;995;1081;12;155198;5;buf:;buf;OBJ;155199;200853.0;10246a;10246;17.0;Umbrian;IRR;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;ox;ANIMAL;-;bos;boves;-;bowf;bu-f;11 pre veres: tesenakes: tre buf: fetu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155199];[155198];2;facio;1;0;[155198];0
155209;995;1083;14;155209;1;arviu:;arviu;OBJ;155210;200864.0;10147a;10147;32.0;Umbrian;YO-stem OR I-stem;noun;-;-;-;-;-;plural;N;ACC;-;n-p---na-;N-acc-pl;guts;BODY;-;exta;exta;-;arwiaa;arviu-;12 arviu: ustentu;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155210];[155209];1;ostendo;1;0;[155209];0
155211;995;1084;15;155211;1;vatuva;vatuva;OBJ;155213;200866.0;10756a;10756;13.0;Umbrian;U-stem;noun;-;-;-;-;-;plural;N;ACC;-;n-p---na-;N-acc-pl;rib;BODY;-;costa;costas;-;latu-aa;vatuva-;13 vatuva ferine: fetu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155213];[155211];1;facio;1;0;[155211];0
155225;995;1087;18;155225;5;sif:;sif;OBJ;155227;200880.0;11385a;11385;3.0;Umbrian;I-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;pig;ANIMAL;-;sus;sues;-;siif;si-f;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155227];[155225];3;facio;1;0;[155225];0
155238;995;1089;20;155238;1;supa:;supa;OBJ;155239;200893.0;11413a;11413;11.0;Umbrian;O-stem or A-stem;adjective;-;-;-;-;-;plural;F;ACC;-;a-p---fa-;F-acc-pl;under-parts;BODY;-;supinus;supinas;-;sopaaf;sopa--;16 supa: sumtu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155239];[155238];1;sumo;1;0;[155238];0
